Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-04-29 15:15:00+02:00,13.474402730375424,9.908759817582974,13.821919366496669
2021-04-29 15:20:00+02:00,11.943104125736737,7.510153669395375,13.795209783344344
2021-04-29 15:25:00+02:00,13.807545106615633,7.64629294755877,13.886745391018616
2021-04-29 15:30:00+02:00,7.1682606096832036,5.3420112302195,13.858407621124563
2021-04-29 15:35:00+02:00,8.39983686786297,6.259046103694505,15.300504404604988
2021-04-29 15:40:00+02:00,19.320798158096697,11.337659327925838,14.599540781401172
2021-04-29 15:45:00+02:00,10.036811832374688,7.412553447354356,14.67202439296446
2021-04-29 15:50:00+02:00,13.03174332765474,9.694121615739535,14.720358786473984
2021-04-29 15:55:00+02:00,7.154857576085778,4.378505194383575,15.318789965184852
2021-04-29 16:00:00+02:00,20.910440811258283,11.28923506161358,15.210845920247676
2021-04-29 16:05:00+02:00,11.51856605596384,7.078926328642867,15.020579097258086
2021-04-29 16:10:00+02:00,8.086247256766642,5.8422064182438,15.238277659478804
2021-04-29 16:15:00+02:00,12.649439383321655,7.463595068137574,14.556420875849303
2021-04-29 16:20:00+02:00,17.621835771046875,11.119473549706106,14.428003315263338
2021-04-29 16:25:00+02:00,19.11889703725433,13.206340843023257,13.852939947538244
2021-04-29 16:30:00+02:00,20.213787054902653,10.83134060141368,14.122788066278552
2021-04-29 16:35:00+02:00,7.210773230155371,4.556068570063314,14.190831196665792
2021-04-29 16:40:00+02:00,6.506407630639593,4.130511627906977,13.90864491256316
2021-04-29 16:45:00+02:00,,,
2021-04-29 16:50:00+02:00,11.131003432945018,7.141209102230274,13.923949923463582
2021-04-29 16:55:00+02:00,9.410922733260783,12.536262798634814,14.16512780414111
2021-04-29 17:00:00+02:00,7.687669623450626,4.8900000000000015,14.152135716088472
2021-04-29 17:05:00+02:00,16.43023457862728,10.540724299065422,14.398812802848186
2021-04-29 17:10:00+02:00,15.419728875314794,8.448652188147985,14.99520836031792
2021-04-29 17:15:00+02:00,8.158360302049621,5.272064819654992,14.520917000414308
2021-04-29 17:20:00+02:00,15.838508614703937,7.851088348271446,14.083454617081047
2021-04-29 17:25:00+02:00,12.9932593043777,8.478339924761261,14.200359730023681
2021-04-29 17:30:00+02:00,12.232364597093794,8.485606501698205,13.87910963094935
2021-04-29 17:35:00+02:00,17.779530723360125,9.523880809808954,13.65403846919855
2021-04-29 17:40:00+02:00,15.690774199179538,10.049323439546052,14.160549474678842
2021-04-29 17:45:00+02:00,10.97845307471514,7.741317910375298,14.025490176802908
2021-04-29 17:50:00+02:00,8.437305789428,5.94265923952531,13.858184178246502
2021-04-29 17:55:00+02:00,14.889442276275183,8.97564350711377,13.675044201352847
2021-04-29 18:00:00+02:00,19.127917816037286,11.780275986999841,14.007519829973484
2021-04-29 18:05:00+02:00,10.10584637964775,7.241498031823474,13.842256497109815
2021-04-29 18:10:00+02:00,13.207713125845734,8.152577230627625,13.772222383576224
2021-04-29 18:15:00+02:00,16.501178879787467,9.262648365694806,13.647329958337247
2021-04-29 18:20:00+02:00,9.178882413438465,6.544411222087919,13.525122441064566
2021-04-29 18:25:00+02:00,7.936407822506863,4.48233046800382,13.295337524762324
2021-04-29 18:30:00+02:00,5.2362746207833375,3.147286085249224,12.974266413971355
2021-04-29 18:35:00+02:00,8.92365893439652,5.489626292959625,12.991202469875494
2021-04-29 18:40:00+02:00,9.646968812054666,7.033061836189482,12.906063046549397
2021-04-29 18:45:00+02:00,7.7486598121954104,5.628310127413635,12.836896244521439
2021-04-29 18:50:00+02:00,7.380225281602001,4.488828706838186,12.657080044902285
2021-04-29 18:55:00+02:00,8.468008969160833,6.090320546854261,12.572154961874316
2021-04-29 19:00:00+02:00,13.950591149645312,8.414069554606469,12.273065299903411
2021-04-29 19:05:00+02:00,8.203913364287514,6.01469902006533,12.230763884039762
2021-04-29 19:10:00+02:00,10.434969424928443,7.0350220976608835,12.196387084109809
2021-04-29 19:15:00+02:00,7.21003942551394,5.463270610250546,12.049326340548161
2021-04-29 19:20:00+02:00,5.857356269805341,4.584417549167926,12.11180846946381
2021-04-29 19:25:00+02:00,6.598863111256082,5.3114560236511466,12.151026266318041
2021-04-29 19:30:00+02:00,11.206505836575875,7.79896267399592,12.084764776098837
2021-04-29 19:35:00+02:00,6.432753473418303,4.817982947205236,12.108331708322574
2021-04-29 19:40:00+02:00,13.154906285783163,8.371428571428572,12.013509069316408
2021-04-29 19:45:00+02:00,9.019662120159431,7.068796837684263,12.012732813265112
2021-04-29 19:50:00+02:00,7.928496569541428,6.019185467816854,11.905651765969072
2021-04-29 19:55:00+02:00,14.530800952753388,9.757938446507081,12.01939777006682
2021-04-29 20:00:00+02:00,9.647880299251872,7.541825065068224,11.928674902823703
2021-04-29 20:05:00+02:00,10.543785252794587,8.915290805511392,11.871100278420133
